Probeset_ID,Gene Symbol,Mo BM Ly6C- II-,Sample_,Sample_,Sample_
10497345,Gm9733,89.47,91.37,89.26,89.05
10497349,Sirpb1a or Sirpb1b or LOC100038947,91.91,94.81,89.91,90.71
10497356,Sirpb1a or Sirpb1b or LOC100038947,5.85,83.62,-9.00,-71.30
10497358,Sirpb1b or Sirpb1a or LOC100038947,5.85,83.62,-9.00,-71.30
10497364,Sirpb1b or Sirpb1a or LOC100038947,5.85,83.62,-9.00,-71.30
10497372,Gm5150,63.78,74.49,64.01,50.57
10497376,---,10.60,-59.58,73.09,16.27
10497379,---,6.80,61.35,-19.71,-7.12
10497381,Cyp7b1,-67.78,-75.64,-56.11,-71.31
10497390,Armc1,-85.34,-73.54,-89.72,-89.15
10497399,Pde7a,-31.84,-32.04,-24.73,-38.80
10497417,Crh,-54.48,-12.15,-98.49,-44.44
10497421,Hps3,75.23,81.31,72.21,69.62
10497441,Gyg,14.89,8.19,25.58,8.62
10497451,Cpa3,-11.02,-3.82,-25.44,-10.75
10497463,Cpb1,-31.42,-37.92,-28.24,-28.76
10497475,Agtr1b,50.44,44.71,50.00,55.29
10497481,2810416G20Rik,67.45,55.72,76.47,68.63
10497483,Hmgb1,5.85,83.62,-9.00,-71.30
10497485,Naaladl2,-63.75,-74.27,-59.33,-58.03
10497487,Naaladl2,-39.02,-33.62,-48.37,-37.14
10497490,Naaladl2,-50.21,-45.32,-55.52,-50.63
10497501,---,-27.42,-39.89,-9.44,-72.01
10497503,Kpna2,5.85,83.62,-9.00,-71.30
10497505,Nlgn1,-34.50,-17.50,-28.25,-72.19
10497520,Ect2,-20.51,-23.48,-18.45,-19.39
10497548,Fndc3b,1.08,7.71,-4.64,-1.46
10497580,---,-64.81,-45.50,-68.64,-79.81
10497582,Tmem212,-23.55,-23.75,-26.11,-21.07
10497587,1600012F09Rik,5.85,83.62,-9.00,-71.30
10497590,Mecom,-57.56,-83.60,-57.85,-34.91
10497608,Mecom,-14.74,-11.28,-16.82,-15.87
10497613,---,-22.24,-39.12,-5.06,-28.48
10497615,1600017P15Rik,76.06,77.00,77.00,74.72
10497617,Arpm1,15.93,70.66,-52.67,25.56
10497622,Lrrc34 or Lrriq4,-29.54,-29.89,-38.19,-22.63
10497636,Lrrc31,-25.22,-28.94,-12.63,-40.77
10497644,Sec62,91.26,93.45,89.59,89.42
10497646,Phc3,-97.53,-98.18,-97.46,-96.94
10497648,Phc3,-68.12,-56.83,-73.09,-71.12
10497663,Slc7a14,-19.32,-19.64,-20.86,-17.28
10497673,Zmat3,-62.83,-47.80,-68.23,-71.55
10497682,Kcnmb3,53.27,50.00,48.52,60.93
10497689,Gnb4,-88.12,-81.48,-97.52,-78.34
10497703,Mrpl47,-74.92,-86.21,-60.76,-73.12
10497711,Ndufb5 or Mrpl47,94.12,90.87,97.76,92.17
10497713,Pex5l,-17.62,-24.98,-11.70,-20.44
10497731,Ccdc39 or Ttc14,-67.06,-78.20,-32.79,-88.68
10497752,Carhsp1,-7.89,-11.89,-17.32,4.37
10497754,Dnajc19 or Gm15118,-64.50,-62.29,-63.70,-68.31
10497761,Gm6639,-35.82,-45.67,-13.98,-59.71
10497765,Dcun1d1,-98.58,-98.47,-98.61,-98.70
10497773,Mccc1 or A330050B17Rik,-89.91,-91.20,-90.61,-88.36
10497794,Ccdc144b or A330050B17Rik,-19.06,-29.14,-25.50,-8.89
10497808,Qrfpr,-30.24,-20.24,-21.72,-51.92
10497817,Anxa5,30.79,32.11,28.57,31.32
10497831,Ccna2,16.38,9.73,16.90,23.47
10497842,Bbs7,-86.48,-90.14,-64.71,-98.21
10497862,Trpc3,-32.57,-25.82,-23.52,-53.02
10497878,Il2,-45.13,-57.81,-34.38,-45.65
10497886,Il21,-12.14,-13.00,-9.84,-14.55
10497894,Cetn4,-19.02,-45.73,-4.22,-11.04
10497899,Gm12541,40.60,45.09,66.22,-3.28
10497904,Nudt6 or Spata5,44.28,-23.33,66.47,74.00
10497912,Gm5148,-9.69,-5.90,-16.52,-7.02
10497918,Rpl21,5.85,83.62,-9.00,-71.30
10497920,Ankrd50,-58.15,-39.25,-74.66,-58.86
10497929,---,62.01,78.28,46.00,55.88
10497931,Cflar,-8.15,-1.89,-8.41,-15.11
10497935,---,58.53,32.30,83.06,44.38
10497937,1700017G19Rik,53.72,65.99,70.75,6.13
10497944,Mfsd8,-90.05,-47.58,-87.13,-99.16
10497958,1700034I23Rik or Gm10731,-10.87,-7.16,-3.89,-24.87
10497960,1700034I23Rik,2.30,-9.80,54.64,-17.78
10497964,Pgrmc2,-80.23,-77.00,-89.43,-72.02
10497968,---,56.03,68.53,34.88,59.19
10497971,Sclt1,-98.94,-97.06,-99.24,-99.42
10497994,Pabpc4l,-40.72,-56.03,-38.49,-29.06
10497996,Ikzf5,-93.25,-87.22,-95.95,-93.93
10497998,---,10.67,44.04,62.35,-59.92
10498000,Gm10730,-36.24,-30.64,-24.52,-60.31
10498002,1700018B24Rik,-24.45,-35.23,-11.49,-32.76
10498005,---,-32.68,-69.15,-7.08,-37.84
10498011,---,74.01,69.61,81.96,67.81
10498018,Pcdh18,-50.78,-71.61,-31.33,-57.82
10498024,Slc7a11,-41.91,-33.76,-56.72,-39.93
10498038,Elf2,14.37,16.48,3.37,22.61
10498053,Mgarp,-24.89,-19.55,-43.33,-19.87
10498058,Ndufc1,-53.36,-45.98,-62.46,-48.84
10498064,Setd7,-57.39,-48.46,-56.67,-65.11
10498076,Maml3,20.57,27.68,2.88,27.20
10498093,---,-38.35,-61.74,-62.25,-5.10
10498095,Cog6,-80.75,-83.99,-81.89,-75.63
10498117,Rpl29,5.85,83.62,-9.00,-71.30
10498119,Frem2,-22.96,-29.88,-18.23,-23.11
10498146,Nhlrc3,7.87,-5.33,25.56,3.68
10498155,Rps14,59.21,58.04,59.81,59.91
10498158,Ufm1,-52.22,-71.10,-51.58,-37.05
10498160,Ufm1,-61.75,-63.43,-48.87,-69.80
10498166,---,-41.05,-42.44,-37.42,-43.92
10498168,Exosc8,-5.79,-17.86,5.53,-3.74
10498180,Rfxap,-54.86,-78.40,-56.89,-22.57
10498185,Tra2b,-56.76,-46.72,-65.86,-55.28
10498187,6030405A18Rik,-10.59,-4.98,-15.19,-15.39
10498192,Ccna1,-56.68,-82.35,-42.33,-46.21
10498204,Gm9831,-16.43,-8.28,-0.84,-44.65
10498210,Nbea,-76.96,-90.71,-91.90,-53.02
10498268,---,-8.75,-11.49,-2.91,-14.04
10498273,Tm4sf1,-72.92,-60.44,-93.59,-59.58
10498284,Wwtr1,-52.33,-49.63,-68.23,-41.00
10498296,Commd2,-55.67,-39.25,-65.59,-62.51
10498302,Gm410,-31.77,-44.60,-17.96,-37.47
10498307,---,81.64,60.60,92.35,84.02
10498309,Pfn2,-93.40,-96.07,-89.33,-93.14
10498313,Pgk1,5.85,83.62,-9.00,-71.30
10498319,Serp1,60.59,69.42,55.26,55.74
10498323,Fam194a,-35.02,-47.72,-40.70,-21.52
10498332,Siah2,89.68,91.33,76.43,94.48
10498337,Clrn1,39.50,70.35,54.73,-15.75
10498343,---,-7.52,-2.94,47.42,-54.05
10498345,Gpr171,-5.04,-6.31,-6.87,-2.07
10498350,P2ry14,-62.86,-50.16,-72.77,-65.35
10498357,F630111L10Rik,-29.02,-48.84,-28.11,-16.42
10498361,Gpr87,-28.26,-25.62,-40.34,-21.98
10498367,P2ry13,-23.11,-26.84,-25.55,-16.59
10498371,P2ry12,-41.61,-34.47,-39.42,-51.23
10498379,Igsf10,-55.14,-67.16,-44.99,-54.02
10498383,Igsf10,5.85,83.62,-9.00,-71.30
10498386,Igsf10,5.85,83.62,-9.00,-71.30
10498391,---,-7.06,-8.16,53.25,-52.26
10498395,Gm5709,-21.34,-24.07,-5.38,-43.14
10498401,---,-57.55,-69.20,-33.19,-69.59
10498403,---,73.89,56.94,83.35,74.15
10498405,Gm12070 or Gapdh,5.85,83.62,-9.00,-71.30
10498407,---,-47.32,-62.07,-63.82,-14.73
10498413,9330121J05Rik,69.00,58.19,58.02,82.14
10498415,Dhx36,-95.61,-96.37,-94.17,-95.95
10498441,Gpr149,-20.19,-15.68,-23.34,-23.91
10498446,Gpr149,-38.22,-57.33,-31.55,-27.63
10498448,Plch1,-60.90,-55.40,-53.35,-72.63
10498477,E130311K13Rik,-51.92,-29.96,-41.61,-77.73
10498485,Slc33a1,-58.83,-57.15,-52.47,-66.54
10498497,---,-16.21,-13.78,-27.44,-10.26
10498500,Vmn2r1 or Vmn2r2 or Vmn2r5,-21.61,-36.60,-27.38,-5.20
10498503,Vmn2r4,0.00,41.39,44.34,-52.02
10498508,Vmn2r-ps11 or Vmn2r1 or Vmn2r5 or Vmn2r2,-26.06,-14.22,13.08,-87.62
10498515,Vmn2r-ps11 or Vmn2r7,-27.21,-26.18,-77.88,-0.19
10498519,Ssr3,30.86,40.38,25.27,28.45
10498526,4931440P22Rik,87.51,88.04,89.63,83.60
10498529,---,-48.63,-43.76,-20.95,-86.62
10498531,Ccnl1,-71.64,-70.49,-73.15,-71.20
10498547,Veph1,-22.51,-5.45,-45.93,-27.33
10498566,---,-11.62,-7.28,-29.80,-1.33
10498568,Shox2,-9.56,-26.61,-2.56,-5.63
10498576,Lxn,-35.48,-33.21,-36.65,-36.52
10498584,Rarres1,-33.19,-42.25,-25.45,-33.68
10498591,Rarres1,92.91,88.21,90.86,96.51
10498593,---,2.89,36.74,1.65,-22.53
10498595,Snrpd2,5.85,83.62,-9.00,-71.30
10498597,1110032F04Rik,88.12,89.69,83.50,90.39
10498599,Ift80,-98.62,-99.44,-97.67,-98.15
10498620,Trim59,-59.04,-62.49,-61.73,-51.88
10498623,Kpna4,-79.41,-65.57,-76.05,-87.12
10498644,---,41.38,8.91,63.47,39.23
10498647,B3galnt1,-63.15,-95.37,-44.29,-47.86
10498651,---,59.18,55.00,55.72,65.81
10498653,1110032A04Rik,-53.20,-36.35,-57.09,-68.74
10498657,---,-29.49,-27.28,-24.01,-39.24
10498659,Sis,-22.64,-17.18,-23.45,-28.29
10498707,Slitrk3,-26.54,-8.34,-37.41,-54.53
10498710,Bche,-58.19,-57.66,-60.10,-56.97
10498716,---,-25.38,-19.94,-25.33,-31.52
10498720,Zbbx,-20.98,-35.79,-9.16,-33.33
10498741,Serpini2,-22.01,-17.12,-24.77,-24.86
10498751,Wdr49,-25.10,-57.50,-0.79,-49.39
10498763,Wdr49,-40.82,-23.29,-39.68,-65.31
10498771,Pdcd10,-90.25,-88.35,-83.87,-95.43
10498775,Golim4,-97.46,-97.82,-98.04,-96.53
10498795,Zfp114 or Zfp108 or Zfp111 or Zfp109,-45.15,-43.50,-31.73,-58.84
10498797,---,71.53,42.23,91.65,63.15
10498800,Ube2d2a,5.85,83.62,-9.00,-71.30
10498802,Rapgef2,-68.49,-55.09,-73.50,-72.60
10498827,Fnip2,-52.53,-40.52,-53.50,-61.54
10498837,Etfdh,-72.76,-77.30,-70.94,-69.49
10498852,Rxfp1,-37.45,-56.47,-54.86,-16.94
10498871,Tmem144,-54.26,-54.91,-60.63,-48.10
10498885,Gria2,-57.99,-57.73,-40.91,-76.22
10498907,Glrb,-63.90,-56.82,-57.93,-78.60
10498919,---,-8.85,50.74,-32.43,-33.10
10498921,Tdo2,-30.17,-30.53,-21.28,-42.14
10498935,Gucy1b3,-49.48,-62.84,-36.41,-54.93
10498952,Gucy1a3,-53.70,-56.65,-50.64,-54.34
10498965,Npy2r,-24.80,-38.96,-27.25,-13.56
10498972,Rbm46,-34.25,-34.96,-15.83,-60.82
10498978,Lrat,-28.13,-33.64,-16.18,-40.21
10498981,Fgb,-11.09,-9.37,-15.04,-10.03
10498990,---,69.76,73.22,59.80,75.02
10498992,Tlr2,64.40,68.59,65.51,59.02
10498998,D930015E06Rik,54.63,54.79,54.63,54.60
10499035,Mnd1 or Gm3833,-35.21,-58.56,-29.19,-23.39
10499045,Trim2,-79.79,-71.06,-90.54,-76.43
10499062,Fhdc1,-60.86,-64.22,-50.11,-69.70
10499080,Arfip1,-59.38,-45.40,-71.08,-58.81
10499089,---,-9.05,-10.12,28.08,-37.52
10499091,Dear1 or Fbxw7,-39.20,-57.20,-44.51,-22.43
10499093,---,-31.61,-33.06,-38.51,-25.21
10499095,Fam160a1,-46.54,-61.88,-53.37,-29.01
10499108,Glt28d2,-23.85,-41.11,-8.31,-31.14
10499113,Prss48,-0.97,30.37,-3.19,-12.51
10499121,Rps3a,5.85,83.62,-9.00,-71.30
10499128,Snord73a,26.97,44.58,35.50,-2.27
10499130,Rnu73b,64.68,73.67,59.81,60.88
10499132,Mab21l2,-44.66,-39.33,-34.42,-63.13
10499138,Dclk2,-67.54,-73.88,-72.92,-55.60
10499160,Cd1d1,-4.65,-12.50,-2.11,1.25
10499164,---,82.14,78.95,86.02,79.60
10499168,Kirrel,-64.68,-62.70,-58.85,-72.07
10499187,Ube2l3 or Gm10015 or LOC100045901 or Gm10705 or Gm10145 or Gm5858,5.85,83.62,-9.00,-71.30
10499189,Fcrls,-44.15,-28.31,-76.51,-38.91
10499198,Gm12191 or Rpl30,5.85,83.62,-9.00,-71.30
10499200,4933430H15Rik or Arhgef11,39.48,59.43,11.50,38.29
10499216,Pear1,-38.27,-35.67,-40.65,-38.03
10499247,Ntrk1 or Insrr,71.20,81.84,80.56,31.49
10499265,Prcc,37.48,1.24,52.77,53.79
10499273,Rrnad1 or Mrpl24,72.73,53.62,82.04,77.89
10499285,Bcan,-8.89,-10.19,-11.37,-6.04
10499299,Hapln2,19.64,37.87,25.37,-3.59
10499309,Apoa1bp,-22.59,-52.59,6.74,-11.48
10499316,Ttc24,-1.77,-34.45,6.42,36.41
10499329,Rhbg,-22.67,-22.72,-13.58,-35.57
10499342,1700021C14Rik or Rhbg,14.99,-6.09,29.13,21.75
10499348,Tmem79,-20.02,-9.80,-39.11,-15.55
10499354,Bglap-rs1,-13.20,-6.73,-9.71,-30.35
10499358,Bglap2 or Bglap or Bglap-rs1,-17.64,-12.16,-23.57,-19.56
10499363,Bglap,33.24,51.39,-0.71,45.25
10499366,Pmf1,31.43,38.71,30.21,26.49
10499372,Slc25a44,25.80,32.17,21.11,24.99
10499378,Sema4a,57.87,63.77,51.67,57.41
10499394,Lmna,-66.18,-65.91,-67.40,-65.32
10499412,Rab25,-16.46,-26.29,-10.61,-17.62
10499420,Lamtor2,-26.34,-28.21,-19.81,-32.81
10499425,2700060E02Rik,-18.02,-30.19,-24.01,-1.60
10499427,Rxfp4,57.97,63.86,44.60,62.08
10499429,---,16.41,52.32,-17.50,14.94
10499431,Syt11,-52.56,-49.04,-49.84,-59.38
10499438,Msto1 or Gon4l,-27.87,-47.44,-27.05,-11.77
10499454,Dap3,-65.71,-72.77,-59.89,-61.94
10499470,Rusc1,5.64,-14.08,24.88,21.30
10499483,Fdps,-11.87,-16.84,-16.34,-3.88
10499491,Mir720,25.08,35.37,22.88,17.95
10499493,Hcn3,2.34,-24.65,8.29,42.86
10499504,Mtx1,56.70,52.19,62.49,54.89
10499512,Mir92b,78.99,85.70,62.50,83.69
10499514,Trim46,-30.40,-39.17,-34.08,-21.32
10499529,Slc50a1,64.53,61.69,67.25,64.77
10499536,Efna1,-76.76,-72.95,-83.80,-73.55
10499545,Efna3,-23.33,-18.04,-26.69,-27.46
10499552,Efna4,11.49,34.75,-13.97,17.35
10499560,Adam15,69.20,68.91,69.53,69.20
10499593,Dcst1,-15.08,-5.11,-32.45,-22.05
10499612,Zbtb7b,93.73,95.80,92.16,92.56
10499620,Flad1 or Lenep,66.70,66.92,66.45,66.92
10499639,Cks1b or Gm6340,5.84,0.75,4.92,13.88
10499643,Chrnb2,-24.27,-12.90,-20.55,-47.39
10499652,4632404H12Rik,-6.39,-2.22,13.64,-28.03
10499655,Il6ra,90.17,95.98,82.21,89.18
10499666,Atp8b2,19.40,29.32,4.81,24.90
10499696,---,82.13,89.30,84.71,67.51
10499703,---,8.16,28.33,-2.88,-0.94
10499705,Hax1,5.85,83.62,-9.00,-71.30
10499716,Ubap2l,-22.94,-28.02,-20.56,-19.76
10499748,Rps27 or Gm9846,93.14,92.48,92.18,94.66
10499751,Creb3l4,-39.93,-34.71,-30.10,-57.95
10499766,Slc27a3,-28.78,-15.46,-37.30,-38.01
10499777,Ints3,10.12,2.63,14.80,13.89
10499811,Npr1,-39.05,-26.94,-53.81,-41.40
10499839,Snapin or Ilf2,-16.56,-20.95,-18.12,-11.33
10499847,2500003M10Rik,20.42,18.44,14.72,27.08
10499854,S100a1,-37.20,-37.51,-36.71,-37.38
10499859,---,38.48,43.18,43.62,26.46
10499861,S100a9,-1.60,3.08,-3.23,-4.21
10499864,---,-21.89,-29.43,-3.32,-43.59
10499867,---,-55.32,-61.13,-36.63,-69.77
10499870,Lor,-33.67,-21.35,-30.12,-58.46
10499873,Prr9,-39.77,-55.69,-24.93,-42.82
10499876,Lelp1,8.09,22.37,-11.75,27.60
10499879,Rpl3,5.85,83.62,-9.00,-71.30
10499881,Rpl3,5.85,83.62,-9.00,-71.30
10499883,Adrm1,5.85,83.62,-9.00,-71.30
10499891,Sprr1b,-12.86,-7.02,-11.37,-27.57
10499896,Sprr3,-23.73,-13.60,-23.30,-40.56
10499899,Sprr1a,-27.54,-24.28,-27.66,-31.16
10499902,Sprr4,-32.45,-25.16,-21.20,-55.20
10499904,Ivl,-28.38,-39.69,-22.57,-24.81
10499906,Smcp,-30.94,-18.75,-30.67,-49.89
10499909,Lce6a,-36.44,-21.16,-24.57,-71.37
10499911,Lce1a1,-35.78,-35.15,-28.10,-46.11
10499914,Lce1b,-10.76,-30.89,-11.26,12.40
10499917,Lce1a2,-37.26,-29.30,-35.65,-48.73
10499921,Lce1d or Lce1k,-18.48,-31.16,-11.04,-18.07
10499924,Lce1e,-16.04,-11.34,-12.62,-27.32
10499927,Lce1f,-16.28,-19.58,-24.62,-8.74
10499930,Lce1g,-25.35,-48.11,-20.82,-15.48
10499932,Lce1h,-9.96,-17.21,-10.42,-5.15
10499935,Lce1i,-32.64,-3.98,-71.10,-36.00
10499937,---,-11.82,-9.61,-14.74,-11.63
10499939,Lce1k,66.45,72.52,67.59,56.37
10499941,Kprp,-15.07,-14.66,-10.26,-22.29
10499945,Lce1l,-29.30,-22.17,-39.97,-27.61
10499948,Lce3a,-9.66,-1.10,-28.21,-6.51
10499950,---,-31.98,17.93,-33.60,-74.90
10499952,Crct1,-15.90,-10.54,-27.67,-13.60
10499954,Lce1m,71.14,81.03,56.78,71.95
10499958,---,75.51,79.57,72.23,74.32
10499961,Tdpoz2,8.42,19.22,-29.90,50.76
10499963,Tdpoz1,60.89,22.81,83.75,56.24
10499967,Tdpoz1 or Gm2889,5.85,83.62,-9.00,-71.30
10499969,Gm10696,5.85,83.62,-9.00,-71.30
10499971,Gm9125 or Tdpoz1,-1.57,64.92,31.45,-86.68
10499973,Tdpoz5 or Gm10697,19.63,89.85,0.63,-68.15
10499975,Gm9125 or Tdpoz1,5.85,83.62,-9.00,-71.30
10499977,Tdpoz5 or Gm10697,5.85,83.62,-9.00,-71.30
10499979,Gm10696,5.85,83.62,-9.00,-71.30
10499981,Oaz3,-55.84,-68.86,-58.75,-42.29
10499988,Riiad1,-87.48,-90.96,-80.04,-89.83
10499996,Snx27,-77.71,-75.13,-73.28,-83.95
10500009,Rpl31 or Rpl31-ps12,5.85,83.62,-9.00,-71.30
10500011,Tuft1,-36.13,-50.21,-37.33,-24.36
10500021,Cgn,-9.98,-12.23,-15.45,-4.41
10500034,Psmb4,-69.94,-78.83,-69.37,-58.76
10500042,Zfp687 or Pi4kb,13.91,13.07,10.15,17.57
10500054,Psmd4,58.91,45.23,61.93,67.26
10500069,Pip5k1a,11.23,-1.92,30.78,5.18
10500089,---,5.85,83.62,-9.00,-71.30
10500091,Scnm1,52.40,44.21,58.01,55.92
10500100,Tnfaip8l2,99.31,98.72,99.56,99.26
10500103,Gabpb2,-28.26,-16.27,-30.76,-35.84
10500114,Mllt11,-77.60,-72.62,-81.42,-78.66
10500117,Gm128,60.18,51.52,77.37,43.17
10500122,Bnipl,-46.45,-34.56,-58.60,-47.73
10500133,Prune,-25.84,-32.15,-18.26,-27.80
10500140,Anxa9,-14.10,-13.15,-21.82,-8.70
10500155,---,-33.67,-25.30,-24.00,-54.50
10500157,Setdb1,-44.45,-55.45,-46.40,-30.53
10500181,---,59.56,42.42,58.10,75.39
10500183,Adamtsl4,-34.38,-24.95,-32.46,-46.10
10500204,Ecm1,-76.66,-90.83,-74.27,-60.25
10500218,Tars2,40.54,34.04,42.53,44.62
10500237,Rprd2,-65.70,-49.65,-64.56,-78.18
10500253,Prpf3,-52.85,-54.23,-44.29,-59.63
10500268,Mrps21,-36.94,-39.71,-25.29,-44.40
10500272,Gm129,-59.69,-70.17,-65.82,-41.04
10500276,BC028528,67.18,70.64,69.30,61.41
10500283,Car14 or Aph1a,-33.60,-25.53,-35.36,-42.56
10500293,---,93.48,89.41,94.39,95.63
10500295,Plekho1,85.79,84.85,86.45,86.03
10500304,Vps45,-74.16,-62.29,-83.42,-73.22
10500321,Bola1,57.91,25.22,62.57,71.30
10500324,Hist2h2ac or Hist2h2aa1 or Hist2h2aa2,5.85,83.62,-9.00,-71.30
10500327,Hist2h3c2 or Hist2h3b or Hist1h3e or Hist1h3b or Hist1h3d or Hist1h3c or Hist1h3f or Hist2h3c1,-27.77,-64.88,-18.86,-11.64
10500329,Hist2h2aa1 or Hist2h2aa2,5.85,83.62,-9.00,-71.30
10500333,Hist2h4,81.19,73.65,85.70,83.73
10500335,Fcgr1,39.42,46.38,36.63,32.73
10500343,Rnu1b1 or Rnu1b2 or Rnu1b6,5.85,83.62,-9.00,-71.30
10500345,Terc,-12.75,-21.64,-9.01,-10.25
10500347,BC107364,-8.02,-5.05,-43.26,31.20
10500356,Rnu1b1 or Rnu1b2 or Rnu1b6,5.85,83.62,-9.00,-71.30
10500358,Rnu1b1 or Rnu1b2 or Rnu1b6,5.85,83.62,-9.00,-71.30
10500360,Gm15441,43.11,28.34,45.05,52.51
10500362,Polr3gl,30.12,18.68,21.68,51.09
10500371,6330549D23Rik,44.38,64.85,73.31,-25.61
10500376,Rpl21,5.85,83.62,-9.00,-71.30
10500378,Nudt17,-28.55,-51.04,-8.60,-35.73
10500388,Polr3c,84.00,77.79,87.52,85.48
10500404,---,34.19,68.48,7.17,15.85
10500406,Cd160,-20.46,-29.57,-15.53,-18.36
10500412,Gpr89,-80.85,-79.46,-79.86,-83.22
10500429,Gja8,-3.03,-7.56,41.44,-26.93
10500434,Bcl9,-32.68,-29.84,-27.38,-39.81
10500443,Olfr1402,23.44,56.28,-34.14,47.59
10500445,Chd1l,65.44,46.60,73.49,70.84
10500469,Pde4dip,-57.85,-40.94,-66.56,-66.08
10500524,---,66.35,52.22,79.25,64.52
10500527,---,5.85,83.62,-9.00,-71.30
10500529,Phgdh,48.02,44.79,41.76,57.59
10500534,Hsd3b4 or Gm10681 or Hsd3b5,-16.86,-13.27,-19.79,-17.03
10500539,Hsd3b4 or Gm10681 or Hsd3b5,5.85,83.62,-9.00,-71.30
10500543,Hmgb1,5.85,83.62,-9.00,-71.30
10500545,Hsd3b5,-12.00,-5.21,-22.71,-14.15
10500547,Hsd3b2,-35.82,-24.72,-35.22,-54.53
10500555,Hsd3b3,-22.47,-23.70,-27.97,-17.32
10500559,Hsd3b6,-30.47,-23.73,-16.34,-63.50
10500565,Hsd3b1,-37.67,-78.11,-17.68,-31.82
10500570,Hao2,-40.92,-47.64,-20.13,-65.18
10500580,---,19.01,-25.16,32.74,54.23
10500582,Wdr3 or Spag17,50.42,65.59,44.08,39.71
10500610,Fam46c,-65.25,-74.39,-58.55,-62.91
10500614,Man1a2,-93.74,-92.68,-93.42,-95.28
10500630,Ttf2,44.75,45.89,39.07,48.29
10500656,Cd101,-8.83,-5.15,-15.22,-8.66
10500666,Ptgfrn,-65.54,-62.83,-64.41,-69.24
10500677,Cd2,-28.09,-30.16,-33.33,-22.09
10500683,Rangrf or Slc25a35,-38.80,-65.87,-31.50,-20.18
10500685,Atp1a1,74.53,76.21,71.61,74.91
10500710,Mab21l3,-17.76,-19.10,-29.46,-8.39
10500720,Slc22a15,68.11,71.13,69.70,60.80
10500736,Vangl1,-58.58,-63.18,-56.73,-54.96
10500748,Tshb,-12.87,-8.46,10.77,-45.08
10500754,Sycp1,-54.29,-85.22,-39.41,-41.25
10500780,Nr1h5,-28.50,-28.77,-55.43,-13.83
10500796,---,-47.61,-40.41,-49.04,-52.70
10500798,---,-41.03,-24.74,-69.26,-31.18
10500800,---,-49.18,-40.89,-47.43,-61.38
10500802,Atg4a,-52.57,-58.08,-52.57,-46.73
10500804,LOC269472,-9.25,-16.54,1.28,-13.21
10500808,Olfml3,-77.75,-70.90,-88.63,-71.20
10500813,Hipk1,7.01,26.80,-2.75,-8.96
10500837,Dclre1b,94.95,94.82,95.66,93.98
10500845,A130049A11Rik,-11.68,-21.07,21.52,-33.17
10500847,Magi3,-96.11,-95.86,-93.50,-98.28
10500870,---,44.15,32.39,63.60,24.08
10500873,---,-18.08,-2.78,31.83,-75.05
10500876,Lrig2,-55.86,-58.07,-59.63,-47.08
10500896,H3f3b or Gm12657 or Gm6749 or H3f3c or H3f3a,5.85,83.62,-9.00,-71.30
10500899,Fam19a3,40.33,59.81,27.52,26.95
10500911,Mov10,-42.66,-29.92,-33.55,-59.78
10500928,Capza1,5.85,83.62,-9.00,-71.30
10500938,Wnt2b,-31.31,-30.84,-27.28,-35.78
10500948,Cttnbp2nl,-86.37,-76.33,-86.78,-93.06
10500957,1700095B22Rik or Kcnd3,82.91,85.11,81.69,81.76
10500960,Ddx20,-52.18,-45.35,-56.64,-52.86
10500976,Rap1a,-26.59,-2.62,-22.34,-54.15
10500982,I830077J02Rik,50.98,56.99,50.52,46.13
10500990,Atp5f1 or Wdr77,-51.78,-76.58,-25.97,-42.64
10500999,1700027A23Rik,-42.79,-30.07,-47.77,-52.15
10501007,Chi3l7,-31.32,-25.31,-38.77,-31.92
10501020,Chi3l3,17.50,7.81,23.42,18.84
10501026,Chi3l4,-5.68,-10.97,-5.20,-3.19
10501034,BC051070,-21.39,-10.18,-16.40,-55.65
10501046,Gm10673,-12.17,-10.22,-14.17,-11.76
10501048,Dennd2d or 2010016I18Rik,-4.17,-2.63,-5.02,-4.71
10501051,Cept1 or Dennd2d or Dram2,52.47,67.34,41.64,44.10
10501063,Cd53,65.30,68.02,68.69,59.86
10501072,Olfr266,-16.18,-21.56,-21.39,-7.41
10501074,Cym,-17.99,-17.40,-17.82,-18.60
10501084,Prok1,50.67,39.54,56.94,52.37
10501091,Rbm15,-52.91,-45.98,-64.30,-46.22
10501096,---,10.38,6.29,6.13,19.26
10501098,Kcnc4,-5.60,-8.62,-0.67,-10.24
10501104,Slc6a17,-28.35,-20.16,-37.60,-32.21
10501117,Ubl4b,-25.00,-25.64,-19.00,-31.20
10501121,Fam40a,51.60,41.93,49.48,63.15
10501143,Ahcyl1,-89.53,-90.73,-90.39,-86.95
10501164,Csf1,-80.50,-76.27,-77.13,-86.69
10501179,Rpl13 or Gm10071,5.85,83.62,-9.00,-71.30
10501181,Gm10667,-21.94,-41.90,-17.03,-13.38
10501183,Eps8l3 or 4933431E20Rik,-58.29,-41.47,-72.28,-62.21
10501190,---,-1.64,-19.85,-8.90,41.71
10501199,Gstm7,-36.10,-36.33,-45.18,-27.82
10501208,Gstm6,-58.01,-86.41,-47.40,-43.70
10501218,Gstm3,-25.84,-43.15,-24.18,-16.98
10501222,Gstm2,-24.06,-17.79,-42.81,-14.12
10501229,Gstm1,44.76,39.76,49.47,45.94
10501235,Gstm4,34.24,9.17,35.68,55.36
10501244,Ampd2,48.90,46.88,46.40,53.56
