Probeset_ID,Gene Symbol,MF SLN,Sample_,Sample_
10595895,4930579K19Rik,-24.03,-25.10,-23.16
10595900,Mrps22,-82.36,-80.29,-84.45
10595909,---,39.30,34.67,43.24
10595911,Foxl2os,80.14,94.56,27.07
10595914,Gm1123,-36.96,-66.36,-16.10
10595924,Pik3cb,28.40,27.84,28.98
10595948,Gm6432,-13.57,-16.68,-10.96
10595953,Esyt3,-3.61,-2.61,-4.55
10595979,Mras,-31.24,-34.27,-28.08
10595981,Mras,-40.62,-45.84,-36.38
10595990,Armc8,-91.34,-96.08,-75.34
10596014,Cldn18,-14.72,-2.40,-62.52
10596023,Sox14,96.89,97.64,95.66
10596027,Il20rb,-23.29,2.97,-79.30
10596034,Il20rb,90.42,93.43,85.85
10596041,Il20rb,90.42,93.43,85.85
10596043,Nck1,-70.57,-60.66,-77.74
10596051,Tmem22,-79.33,-78.22,-80.44
10596053,Pccb,-59.45,-62.04,-56.25
10596070,---,76.82,43.62,92.21
10596072,Ppp2r3a,-71.58,-79.35,-63.81
10596093,---,69.68,96.08,-7.27
10596095,Ephb1,-33.08,-8.01,-83.26
10596113,---,-5.13,-7.01,-3.65
10596115,Ephb1,-11.94,5.12,-31.45
10596117,Cep63,38.36,31.36,44.82
10596119,Cep63,-83.98,-88.85,-77.40
10596135,---,-23.32,-24.07,-22.23
10596137,Srprb,-94.40,-98.17,-82.02
10596148,Trf or Srprb,29.34,18.45,42.08
10596166,1300017J02Rik,-43.61,-18.65,-77.91
10596185,Cdv3,71.57,89.31,46.71
10596190,Bfsp2,-6.21,24.37,-37.68
10596200,Tmem108,-23.50,-8.31,-44.48
10596207,Uba5,-37.06,-30.86,-42.58
10596222,Ccrl1 or Acad11,-12.03,51.05,-62.81
10596231,Dnajc13,-50.87,-86.95,27.30
10596255,Dnajc13,-8.17,-20.09,1.57
10596257,Dnajc13,24.41,-12.42,54.28
10596259,---,-30.53,-55.35,3.52
10596261,Dnajc13,13.76,9.41,19.60
10596263,Dnajc13,-33.22,-20.82,-44.60
10596265,Dnajc13,-45.61,-55.93,-36.08
10596267,Dnajc13,-29.95,-7.82,-49.00
10596269,Dnajc13,0.18,4.79,-3.93
10596271,---,-1.89,0.64,-5.66
10596273,Dnajc13,32.81,-3.82,63.90
10596275,Dnajc13,16.41,-10.78,40.19
10596277,Dnajc13,57.86,41.24,72.45
10596279,Dnajc13,-10.04,-82.66,73.82
10596281,Dnajc13,29.29,21.18,37.74
10596303,Acpp,-33.52,-30.11,-36.70
10596318,Nudt16,-23.51,7.20,-51.78
10596322,1700080E11Rik,83.95,92.42,61.74
10596327,Nek11,-15.44,-18.54,-13.13
10596347,Atp2c1,16.66,-13.00,42.61
10596377,2900010M23Rik,35.47,36.68,34.04
10596379,Rpl10,90.42,93.43,85.85
10596381,---,-23.47,-27.80,-19.32
10596383,Col6a6,15.88,70.51,-44.13
10596394,Col6a6,-34.89,-40.98,-28.79
10596403,Col6a5,22.42,-13.55,63.37
10596409,Col6a5,63.20,76.96,43.05
10596428,Col6a4,-38.40,11.27,-98.93
10596433,Glyctk,-25.81,-10.52,-53.44
10596442,Ppm1m,38.32,25.57,49.71
10596454,Alas1,6.57,15.41,-2.06
10596465,Acy1,-75.99,-96.17,-38.39
10596481,Abhd14a,-57.99,-59.85,-56.55
10596489,Gpr62,84.86,88.81,80.01
10596492,Parp3,35.16,27.87,42.00
10596506,4930517N10Rik,65.69,68.14,63.33
10596509,Iqcf3,-3.29,-1.11,-12.20
10596517,Iqcf4,-1.10,-5.24,-0.26
10596521,Grm2,-1.42,13.13,-7.46
10596533,Tex264,-68.08,-81.62,-51.15
10596543,Rad54l2,-76.00,-87.45,-57.94
10596545,Rad54l2,-87.38,-93.12,-77.69
10596568,Vprbp,-32.03,-59.35,-3.37
10596570,Rbm15b,91.52,96.02,85.46
10596575,Manf,-2.33,-14.50,7.73
10596583,Dock3,-16.67,-17.37,-16.06
10596637,Mapkapk3,19.69,23.10,16.11
10596652,Hemk1,-40.27,-0.51,-80.91
10596664,Cyb561d2,-91.68,-93.00,-90.33
10596671,Rassf1 or Gm9917,57.85,75.84,27.66
10596675,---,-49.37,-68.74,-27.67
10596680,Sema3b,-56.20,-41.95,-72.06
10596704,Gnai2,46.83,49.46,44.01
10596718,Slc38a3,-75.00,-56.94,-90.02
10596737,Gnat1,-14.54,-6.12,-37.53
10596747,Sema3f,-62.79,-53.04,-73.04
10596769,Rbm5,-58.20,-62.42,-52.40
10596796,Rbm6,-62.03,-59.53,-64.09
10596810,Rbm6,47.99,11.93,76.39
10596812,6230427J02Rik,-5.36,-2.28,-8.55
10596815,Rnf123,-68.59,-61.19,-75.11
10596857,Apeh,-53.90,-44.46,-61.75
10596880,Bsn,-10.76,-11.68,-9.89
10596893,Dag1,-49.16,-77.76,-17.87
10596900,Tcta,-75.47,-89.60,-51.60
10596904,Ccdc36,12.41,1.15,24.83
10596912,Klhdc8b,10.02,61.70,-37.28
10596925,Ndufaf3,-36.97,-52.25,-22.73
10596931,Wdr6,-87.57,-84.24,-90.40
10596940,P4htm,-14.69,-14.09,-15.24
10596951,Arih2,-95.95,-90.21,-97.89
10596958,---,73.30,61.70,81.20
10596960,Trex1 or Atrip,96.00,95.78,96.22
10596967,Atrip,-95.41,-90.57,-97.98
10596982,Ccdc72,-56.80,-52.14,-61.16
10596988,Plxnb1,95.11,99.28,65.09
10596990,Fbxw21,-19.70,-8.39,-42.65
10597000,Fbxw13,-4.16,-6.44,-2.68
10597011,Fbxw20,-21.19,-24.72,-18.17
10597020,Fbxw14 or Fbxw28 or Fbxw22 or Fbxw16,-9.73,-8.17,-11.72
10597031,Fbxw22,-9.22,-14.87,-5.85
10597036,Fbxw19 or Fbxw16,-3.54,-12.29,-1.33
10597052,Fbxw15,-2.55,-2.73,-2.44
10597064,Fbxw24,-3.74,-2.96,-4.81
10597074,---,90.42,93.43,85.85
10597076,Fbxw18,-8.16,-4.61,-20.07
10597088,Fbxw26,-4.44,-6.85,-3.07
10597095,3000002C10Rik,-80.09,-79.93,-80.26
10597098,Camp,-37.69,-75.88,-14.56
10597103,Dhx30,-91.39,-94.99,-86.70
10597132,---,-95.91,-99.34,-84.15
10597134,Scap,81.41,85.25,76.65
10597136,Ptpn23,-45.47,-32.10,-55.23
10597162,Klhl18,-57.21,-22.95,-81.88
10597173,Nradd,-42.85,-1.37,-95.56
10597182,Nbeal2,-0.22,1.21,-1.41
10597239,Pth1r,-48.89,-25.95,-75.72
10597258,Tmie,-1.86,29.32,-19.77
10597266,Als2cl,94.83,85.19,98.14
10597268,Tdgf1,-23.48,-20.92,-26.50
10597273,Rtp3,-10.31,-5.30,-17.64
10597279,Ccrl2,48.88,44.83,52.57
10597288,Mlh1,-89.59,-95.72,-76.60
10597309,Stac,62.64,69.36,54.28
10597323,Arpp21,-38.75,-30.09,-48.80
10597352,Mir128-2,92.34,84.78,95.90
10597354,Pdcd6ip,34.66,33.43,35.67
10597377,Fbxl2 or Ubp1,-17.27,-6.12,-30.83
10597395,4921528I07Rik,90.42,93.43,85.85
10597413,Crtap,-40.08,-50.27,-29.17
10597420,Ccr4,-8.10,-6.12,-10.66
10597427,Trim71,-2.26,-1.42,-3.84
10597432,Cnot10,-98.36,-99.76,-88.76
10597459,---,-34.88,47.57,-87.48
10597461,Cmtm7,12.30,5.64,17.56
10597470,Cmtm8,-50.18,-18.58,-92.42
10597477,Gpd1l,-33.48,-30.42,-36.56
10597490,Rps27 or Gm9846,90.42,93.43,85.85
10597493,Stt3b,-65.06,-69.93,-59.62
10597511,---,-70.92,-88.98,-12.26
10597513,---,94.78,89.17,97.20
10597515,Rpl24 or Zbtb11,90.42,93.43,85.85
10597518,Tgfbr2 or Mib1,50.71,20.38,76.82
10597531,Rbms3,-18.99,-20.90,-17.21
10597554,Zcwpw2,21.04,-37.92,74.70
10597564,Cmc1,-92.07,-98.50,-60.53
10597571,---,60.36,70.35,44.02
10597573,Eif1,90.42,93.43,85.85
10597575,Plcd1,-43.59,-67.93,-25.14
10597592,Acaa1b,-30.21,-31.17,-29.30
10597598,Slc22a14,-8.96,-2.63,-32.36
10597612,Slc22a13,-77.93,-8.06,-99.29
10597619,Slc22a13b or Slc22a13,-34.01,9.89,-71.03
10597627,Oxsr1,1.24,-0.22,3.17
10597648,Myd88,97.18,97.80,96.25
10597656,Scn5a,-4.24,-0.97,-14.97
10597686,Scn10a,95.87,97.58,86.07
10597714,Scn11a,93.81,99.16,28.04
10597743,Cx3cr1,84.58,81.48,87.44
10597748,Gorasp1 or Wdr48,-13.58,1.67,-29.15
10597758,Csrnp1,35.04,67.97,-7.43
10597764,Xirp1,-10.09,-11.16,-8.97
10597770,Gm5922,85.82,85.93,85.59
10597773,---,82.55,65.35,91.59
10597775,Ulk4,-70.24,-9.97,-99.93
10597817,Cck,-21.29,-13.09,-37.79
10597823,Lyzl4,91.04,97.26,24.05
10597833,Sec22c,-50.84,-30.04,-69.74
10597841,Hhatl,-62.52,-20.59,-97.26
10597854,Ccdc13,62.19,36.28,75.63
10597871,Higd1a,-61.74,-23.37,-90.88
10597875,Cyp8b1,-2.56,-1.62,-4.90
10597878,Gtdc2,31.42,52.56,4.34
10597883,Ano10,-51.52,-49.88,-53.32
10597898,---,6.94,58.78,-44.60
10597900,Zfp445,-74.70,-90.38,0.05
10597913,1110059G10Rik,13.54,5.05,21.47
10597918,Gm9856,-67.18,-85.26,-43.84
10597920,Zdhhc3,-31.53,-37.05,-26.72
10597933,---,80.74,66.58,88.96
10597935,Cdcp1,-43.30,-26.00,-66.87
10597945,Tmem158,39.76,61.08,3.96
10597949,Slc6a20b,-49.64,-66.92,-34.91
10597960,Slc6a20a,-31.86,-14.55,-64.99
10597969,Gm10052 or Hnrnpa1 or Gm5803 or Gm5643,90.42,93.43,85.85
10597973,Lztfl1,-93.41,-97.49,-84.50
10597978,Fyco1,-51.27,-57.81,-44.91
10597996,Xcr1,-8.90,-9.41,-8.47
10597999,---,91.67,75.00,96.91
10598004,Ccr1,71.74,75.14,65.61
10598010,Ccr1l1,-0.02,-51.15,68.61
10598013,Ccr5 or Ccr2,90.42,93.43,85.85
10598018,---,-50.05,-52.59,-46.71
10598020,---,23.00,17.00,29.82
10598023,---,-43.51,-71.85,-2.26
10598025,---,7.76,5.99,9.29
10598027,---,-80.48,-84.56,-74.46
10598029,ND1,-87.61,-88.31,-87.21
10598032,---,-19.95,25.16,-60.20
10598034,ND2,-81.77,-86.83,-72.70
10598036,COX1,5.06,3.37,6.80
10598038,COX2 or Prf1,90.42,93.43,85.85
10598041,---,-71.33,-80.99,-57.16
10598043,ATP6 or Gm10925 or COX3 or ATP8,90.42,93.43,85.85
10598049,ND3 or COX3,-97.00,-98.28,-94.89
10598053,---,90.42,93.43,85.85
10598055,ND3,90.42,93.43,85.85
10598057,---,-85.11,-88.20,-81.54
10598059,ND4L or ND4,90.42,93.43,85.85
10598062,---,-79.99,-89.65,-67.87
10598064,---,-72.72,-73.88,-71.91
10598067,ND5,-88.35,-88.39,-88.30
10598069,CYTB,-76.83,-78.47,-74.91
10598071,---,-66.26,-57.94,-74.73
10598073,---,-90.34,-86.49,-93.23
10598075,---,-89.76,-95.27,-82.57
10598077,---,-72.94,-83.86,-59.69
10598079,---,-52.32,-46.42,-58.11
10598081,---,-66.66,-81.30,-48.04
10598083,---,-80.70,-86.04,-74.84
10598085,ATP6 or Gm10925 or ATP8,83.64,81.03,85.98
10598087,ND6,33.18,28.98,37.35
10598089,---,-97.13,-98.18,-95.66
10598091,---,-47.37,-39.04,-56.73
10598093,Tarm1,63.45,81.82,41.09
10598101,Maml2,-37.18,-62.89,-14.32
10598103,Rpl23a or Gm10132 or Gm3362,90.42,93.43,85.85
10598105,Olfr239,63.47,79.66,40.77
10598107,Taf1a,-94.56,-95.51,-93.70
10598111,Dhrsx,74.28,76.91,71.60
10598118,---,87.36,94.73,68.18
10598126,Hhipl2,48.04,19.61,67.94
10598138,Spry3,-13.92,-7.24,-26.32
10598141,---,-6.96,-25.54,24.14
10598146,Tcstv3 or AF067061,88.59,79.01,93.00
10598152,BC147527,69.46,39.22,86.98
10598154,AF067063,24.00,84.23,-60.47
10598159,---,81.75,98.59,23.52
10598164,Brox,-49.62,-84.39,3.80
10598169,Gm3404 or 4930449I24Rik or Gm3415 or Gm3409 or Gm3402 or Gm6408,40.59,40.84,40.47
10598175,Ear10 or Ear2 or Ear1 or Ear12 or Ear3,90.42,93.43,85.85
10598178,Disp1,-70.37,-73.02,-67.50
10598180,BC085271,-44.43,-59.15,-30.60
10598183,Gm2799 or Gm2825 or Gm2863 or Gm2913 or Gm10922 or Gmcl1l or Gm14351 or Gm14374 or Gm14345 or Gm3701,-3.40,-6.34,-1.03
10598187,---,-14.63,-6.01,-39.08
10598192,4930408F14Rik or Gm14354 or Gm2837,-14.79,-5.17,-32.42
10598198,Mia3,-83.35,-90.67,-68.20
10598203,Ccl28,-17.08,-13.67,-21.07
10598207,---,-42.16,-62.98,-22.85
10598212,---,-4.29,31.25,-24.29
10598216,---,-73.86,-71.75,-76.12
10598218,Gm2825 or Gm2863 or Gm2913 or Gmcl1l or Gm10921 or Gm10922 or Gm3763 or Gm14345 or Gm14351 or Gm3701,90.42,93.43,85.85
10598220,---,90.42,93.43,85.85
10598222,Gm3701 or LOC100862118,99.34,99.58,99.04
10598225,Gm5925 or Gm2799 or Gm2825 or Gm2863 or Gmcl1l or Gm14347 or Gm14351 or Gm14374 or Gm14345 or Gm3701,90.42,93.43,85.85
10598227,Gm14354 or Gm2837 or 4930408F14Rik,90.42,93.43,85.85
10598229,---,90.42,93.43,85.85
10598232,---,-3.30,79.21,-83.71
10598236,Nudt11 or Nudt10,-72.92,-46.82,-93.57
10598238,---,66.76,73.18,59.51
10598240,Shroom4,-61.14,-45.15,-77.87
10598251,Dgkk,-12.66,-4.44,-36.71
10598279,Akap4,-6.80,-5.46,-8.16
10598287,Gm14379,-5.17,-91.02,81.99
10598289,4930524L23Rik,-14.17,-6.36,-26.69
10598292,Foxp3 or Ccdc22,-42.37,-17.05,-78.88
10598309,Cacna1f,-2.69,-5.16,-1.42
10598359,Syp,-46.12,-47.50,-44.60
10598369,Prickle3,81.62,85.79,76.12
10598381,Gpkow,85.15,55.02,96.34
10598389,Wdr45,-75.25,-91.34,-46.18
10598403,Praf2,-40.63,-19.42,-58.27
10598407,---,-69.02,-42.45,-86.65
10598409,Tfe3,36.47,29.16,44.32
10598422,Gripap1,9.12,14.71,3.91
10598448,Kcnd1,32.99,23.75,41.96
10598456,Otud5,24.30,57.13,-16.49
10598467,Pim2,-7.69,-10.58,-5.11
10598474,Slc35a2,-82.60,-89.95,-67.01
10598482,Timm17b,-84.08,-70.14,-92.08
10598491,---,-31.33,-72.16,-7.74
10598493,Pcsk1n,-4.77,-1.14,-14.45
10598499,---,-73.76,-75.53,-71.65
10598501,Gm6787,80.83,64.45,89.55
10598505,Rbm3 or Gm15453 or 2900002K06Rik,96.68,99.01,84.84
10598507,Slc38a5,-22.28,-24.79,-19.65
10598524,Ssxb10,-12.87,-88.61,51.48
10598528,Ssxb9 or Ssxb1 or Ssxb10 or Ssxb6 or Ssxb3,-13.07,-3.71,-33.92
10598538,Ssxb1 or Ssxb10 or Ssxb9 or Ssxb6 or Ssxb12 or Ssxb3,90.42,93.43,85.85
10598547,---,21.06,23.36,19.12
10598549,Ssx9,24.75,47.65,-1.86
10598555,Ssxb5,93.67,91.74,95.60
10598562,B630019K06Rik,52.69,53.98,50.97
10598565,Fthl17 or Gm5635 or Gm14458 or Gm5634,60.93,11.69,79.49
10598567,Fthl17 or Gm5635 or Gm5634 or Gm14458,90.42,93.43,85.85
10598569,Gm5635,55.18,82.63,-4.48
10598571,4930402K13Rik,88.61,90.99,85.61
10598573,---,82.11,97.69,-16.50
10598575,Lancl3,16.18,51.63,-14.61
10598586,Xk,-17.33,-0.07,-33.82
10598592,1700012L04Rik or Gm14501 or Gm14484 or Gm14474 or Gm14475 or Gm14478 or Gm14482 or Gm14479 or Gm14476 or Gm14477 or Gm14483 or Gm5382,-6.55,-10.89,-3.37
10598594,---,66.30,23.39,83.35
10598596,Gm14501 or Gm14484 or 1700012L04Rik or Gm14474 or Gm14475 or Gm14478 or Gm14482 or Gm14479 or Gm14476 or Gm14477 or Gm14483 or Gm5382 or Gm5132,90.42,93.43,85.85
10598598,1700054O13Rik,-6.47,-79.91,73.52
10598601,4930557A04Rik,23.03,49.90,-5.52
10598603,---,-38.73,-35.23,-43.03
10598612,Otc,-7.82,-7.30,-8.45
10598626,Tspan7,-2.38,-4.38,-0.31
10598636,Ube2i or LOC100044900,90.42,93.43,85.85
10598638,Mid1ip1,-27.49,-47.36,-8.12
10598644,Gm14483 or Gm14475 or Gm14478 or Gm14482 or Gm14479 or Gm14476 or Gm14477 or Gm14484 or Gm14474 or Gm14501 or 1700012L04Rik,90.42,93.43,85.85
10598646,Gm14484 or Gm14474 or Gm14475 or Gm14478 or Gm14482 or Gm14479 or Gm14476 or Gm14477 or Gm14483 or 1700012L04Rik or Gm14501 or Gm5382,90.42,93.43,85.85
10598648,Gm14483 or Gm14475 or Gm14478 or Gm14482 or Gm14479 or Gm14476 or Gm14477 or Gm14484 or Gm14474 or Gm14501 or 1700012L04Rik,90.42,93.43,85.85
10598650,Gm14475 or Gm14478 or Gm14482 or Gm14479 or Gm14476 or Gm14477 or Gm14483 or Gm14484 or Gm14474 or Gm14501 or 1700012L04Rik,90.42,93.43,85.85
10598652,Gm14484 or Gm14474 or Gm14475 or Gm14478 or Gm14482 or Gm14479 or Gm14476 or Gm14477 or Gm14483 or Gm14501 or 1700012L04Rik or Gm5382,90.42,93.43,85.85
10598654,Gm14475 or Gm14478 or Gm14482 or Gm14479 or Gm14476 or Gm14477 or Gm14483 or Gm14484 or Gm14474 or Gm14501 or 1700012L04Rik,90.42,93.43,85.85
10598656,Gm14482 or Gm14475 or Gm14478 or Gm14479 or Gm14476 or Gm14477 or Gm14483 or Gm14484 or Gm14474 or Gm14501 or 1700012L04Rik,90.42,93.43,85.85
10598658,Gm14482 or Gm14475 or Gm14478 or Gm14479 or Gm14476 or Gm14477 or Gm14483 or Gm14484 or Gm14474 or Gm14501 or 1700012L04Rik,90.42,93.43,85.85
10598660,Gm14482 or Gm14475 or Gm14478 or Gm14479 or Gm14476 or Gm14477 or Gm14483 or Gm14484 or Gm14474 or Gm14501 or 1700012L04Rik,90.42,93.43,85.85
10598662,---,62.16,4.65,84.07
10598664,Atp6ap2,-26.56,-55.31,8.34
10598674,---,-55.22,-58.06,-51.74
10598678,Usp9x,1.28,-9.44,7.51
10598721,Rpl3,90.42,93.43,85.85
10598723,Ddx3x,12.30,9.82,15.03
10598743,Nyx,84.20,82.17,85.21
10598750,Gpr34,28.07,-6.96,60.20
10598757,Gpr82,9.21,-4.03,38.39
10598763,Gm5382 or Gm14484 or Gm14474 or Gm14501 or 1700012L04Rik or Gm14482 or Gm14475 or Gm14478 or Gm14479 or Gm14476 or Gm14477 or Gm14483,90.42,93.43,85.85
10598765,Cypt1 or Cypt7 or Cypt8 or Cypt9,52.72,83.35,-12.40
10598769,---,61.73,69.96,50.75
10598771,Maoa,-66.93,-61.74,-73.50
10598789,---,71.49,37.81,86.44
10598791,Gm5073,93.04,92.47,93.47
10598794,---,-82.81,-81.67,-83.82
10598796,Dusp21,42.86,80.45,-34.37
10598798,Kdm6a,-89.83,-87.98,-91.64
10598827,---,48.07,54.38,40.10
10598831,Rpl23a,90.42,93.43,85.85
10598833,Chst7,84.97,88.49,79.19
10598837,---,92.66,98.52,60.92
10598839,Rp2h,29.27,18.26,39.21
10598848,Phf16,-73.57,-92.27,-39.71
10598863,Rgn,-15.72,-7.66,-44.56
10598872,Rbm10 or Gm15455,-16.27,58.85,-84.83
10598882,Uba1,3.31,2.14,4.86
10598912,Cdk16,-79.20,-94.66,-48.18
10598933,Usp11,-35.90,-25.53,-47.59
10598956,Araf,-25.23,-21.38,-29.44
10598976,Timp1,-28.68,-37.06,-23.25
10598983,Spaca5,-1.59,-10.27,25.42
10598989,Ssxa1,93.04,90.60,94.52
10598994,Atp1b3,55.74,51.35,60.33
10598996,Gm5124,-85.43,-55.19,-97.76
10599001,Agtr2,-20.20,-13.37,-30.48
10599005,---,8.39,51.17,-28.92
10599008,Slc6a14,-12.37,-6.10,-39.80
10599026,---,62.06,67.21,58.27
10599028,Ppp1r2-ps7,77.98,92.92,30.34
10599030,---,29.82,-0.39,55.05
10599032,Wdr44,19.89,-1.17,40.74
10599054,Gm4907,-61.96,-88.84,-28.60
10599058,Gm5935 or Gm10230 or Gm14632 or Gm14819 or Gm10486 or Gm10487 or Gm10096 or Gm10147 or Gm10058 or Gm4836 or Gm10488,-13.39,-12.59,-14.71
10599060,Gm5935 or Gm10230 or Gm14632 or Gm14819 or Gm10486 or Gm10487 or Gm10096 or Gm10147 or Gm10058 or Gm4836 or Gm10488,90.42,93.43,85.85
10599062,Gm5935 or Gm10230 or Gm14632 or Gm14819 or Gm10486 or Gm10487 or Gm10096 or Gm10147 or Gm10058 or Gm4836 or Gm10488,90.42,93.43,85.85
10599064,Gm10058 or Gm10230 or Gm10486 or Gm14632 or Gm14819 or Gm4836 or Gm2012 or Gm6121 or Gm10488 or Gm10487 or Gm10096 or Gm10147 or Gm5935 or Gm2030 or LOC100862354 or Gm2003 or Gm1993 or Gm7365,-7.42,-9.74,-5.67
10599073,Gm5935 or Gm10230 or Gm14632 or Gm14819 or Gm10486 or Gm10487 or Gm10096 or Gm10147 or Gm10058 or Gm4836 or Gm10488,90.42,93.43,85.85
10599075,Gm10058 or Gm10230 or Gm10486 or Gm14632 or Gm14819 or Gm4836 or Gm2012 or Gm6121 or Gm10487 or Gm10096 or Gm10147 or Gm10488 or Gm5935 or LOC100862354 or Gm2003 or Gm1993 or Gm7365,90.42,93.43,85.85
10599084,Gm14354 or Gm2837 or 4930408F14Rik,90.42,93.43,85.85
10599086,Gmcl1l or Gm2825 or Gm2863 or Gm2913 or Gm10921 or Gm3763 or Gm10922 or Gm14351 or Gm14345 or Gm3701,90.42,93.43,85.85
10599088,Gm14354 or 4930408F14Rik,90.42,93.43,85.85
10599092,---,90.42,93.43,85.85
10599094,Gm5935 or Gm10230 or Gm14632 or Gm14819 or Gm10486 or Gm10487 or Gm10096 or Gm10147 or Gm10058 or Gm4836 or Gm10488,90.42,93.43,85.85
10599096,Gm10058 or Gm10230 or Gm10486 or Gm14632 or Gm14819 or Gm4836 or Gm2012 or Gm6121 or Gm10487 or Gm10096 or Gm10147 or Gm10488 or Gm5935 or LOC100862354 or Gm2003 or Gm1993 or Gm7365,90.42,93.43,85.85
10599105,Gm5935 or Gm10230 or Gm14632 or Gm14819 or Gm10486 or Gm10487 or Gm10096 or Gm10147 or Gm10058 or Gm4836 or Gm10488,90.42,93.43,85.85
10599107,Gm10058 or Gm10230 or Gm10486 or Gm14632 or Gm14819 or Gm4836 or Gm2012 or Gm6121 or Gm10487 or Gm10096 or Gm10147 or Gm10488 or Gm5935 or LOC100862354 or Gm2003 or Gm1993 or Gm7365,90.42,93.43,85.85
10599116,---,-8.39,-9.09,-7.49
10599118,---,-55.11,-82.48,-21.80
10599120,Dock11,45.52,36.96,54.39
10599174,Il13ra1,84.08,79.22,88.36
10599187,Zcchc12,-88.70,-87.10,-89.84
10599192,Lonrf3,-68.48,-78.89,-57.01
10599200,Pgrmc1,-91.12,-91.62,-90.06
10599205,---,20.78,8.30,33.66
10599207,Slc25a43,-26.78,-13.09,-45.06
10599213,---,-3.96,-2.08,-6.15
10599215,Slc25a5,90.42,93.43,85.85
10599222,Ube2a,-68.51,-80.14,-51.02
10599229,Sowahd,83.14,38.39,95.06
10599232,Nkap,-90.02,-95.56,-72.34
10599243,Rnf113a1,-0.33,22.68,-4.10
10599246,Rhox2a or Rhox2e or Rhox2c or Rhox2b or Rhox2g or Rhox2d or Rhox2h,-13.09,-12.19,-14.19
10599251,Rhox3a or Rhox3h or Rhox3c or Rhox3e or Rhox3g-ps or Rhox3f,79.00,67.50,85.88
10599263,Rhox4a or Rhox4b or Rhox4e or Rhox4g or Rhox4f or Rhox4d or Rhox4c,-1.43,-4.06,4.92
10599269,Rhox4b or Rhox4e or Rhox4a or Rhox4g or Rhox4f or Rhox4d or Rhox4c,90.42,93.43,85.85
10599274,Rhox4c or Rhox4g or Rhox4a or Rhox4b or Rhox4e or Rhox4d or Rhox4f,90.42,93.43,85.85
10599279,---,-2.38,-3.98,-1.36
10599281,Rhox4a or Rhox4b or Rhox4d or Rhox4e or Rhox4f or Rhox4g or Rhox4c,90.42,93.43,85.85
10599286,Rhox2e or Rhox2a or Rhox2b or Rhox2c or Rhox2f or Rhox2g,90.42,93.43,85.85
10599291,Rhox4e or Rhox4b or Rhox4d or Rhox4a or Rhox4g or Rhox4f or Rhox4c,90.42,93.43,85.85
10599296,Rhox6,46.04,69.80,-1.10
10599300,Rhox7,-84.39,-88.20,-79.16
10599309,Rhox10,88.51,83.65,92.08
10599317,Rhox13,60.18,30.83,74.86
10599321,Zbtb33,-53.00,-76.88,3.66
10599324,Atp1b4,-0.58,-0.45,-0.67
10599333,Atp5l,90.42,93.43,85.85
10599335,Mcts1,-51.48,-70.84,-30.06
10599342,6030498E09Rik,70.45,89.56,25.41
10599346,Polr2k,-87.34,-80.24,-92.01
10599348,Gria3,-35.34,-13.88,-61.10
10599369,Xiap,-23.57,-73.45,33.17
10599377,Stag2,7.41,-3.43,16.78
10599411,Sh2d1a,-1.99,-4.54,-0.94
10599416,---,17.41,49.16,-4.26
10599418,---,87.44,88.52,86.24
10599420,Gm362,-77.81,-61.05,-88.99
10599422,1110059M19Rik,-5.82,-2.97,-10.36
10599425,Actrt1,21.69,33.63,7.89
10599427,---,6.03,42.05,-26.91
10599430,---,13.54,-12.72,44.00
10599433,Rpl21,90.42,93.43,85.85
10599435,Ocrl,-38.58,-30.99,-45.95
10599461,Calm2 or Calm3 or Calm1,9.21,-7.12,24.00
10599463,Xpnpep2,-50.41,-55.61,-45.66
10599487,Sash3,35.40,36.42,34.56
10599496,---,72.72,84.85,43.22
10599498,Utp14a,13.00,-18.53,41.13
10599514,Bcorl1,-36.04,-75.97,18.12
10599530,Rab33a,-37.34,-18.27,-71.95
10599537,Slc25a14,-21.90,-13.12,-35.43
10599554,Rbmx2,-57.35,-81.51,-28.91
10599560,---,-41.06,31.89,-86.23
10599562,Arhgap36,-9.29,-8.29,-10.35
10599576,Ppdpf,6.28,4.40,8.38
10599579,Olfr1320,-31.65,40.65,-91.39
10599581,2610018G03Rik,24.31,8.70,36.25
10599595,---,80.88,89.89,65.22
10599598,A630012P03Rik,84.61,84.22,84.89
10599604,Ccdc160,-17.95,-31.62,-6.91
10599607,Rps2,90.42,93.43,85.85
10599612,Phf6,-63.24,-83.54,-32.46
10599627,Hprt,56.68,31.48,75.76
10599637,Fam122c,-1.17,-0.69,-1.91
10599648,---,82.51,98.15,2.34
10599650,Etd,90.27,96.21,63.67
10599654,Cxx1c,-30.69,-32.99,-28.27
10599658,4933416I08Rik,93.18,79.13,97.34
10599663,4930502E18Rik,-10.51,39.15,-54.68
10599670,---,17.46,79.81,-58.93
10599673,Slxl1 or Gm16405 or Gm16430 or Gm16404 or Gm14625,51.68,60.40,43.43
10599680,3830403N18Rik,-18.11,-26.48,-12.45
10599686,Zfp449,-25.74,-41.42,-9.07
10599693,Ncrna00086,59.02,61.52,56.52
10599696,Ddx26b,44.48,-1.02,83.59
10599717,---,15.05,63.71,-23.09
10599719,Slc9a6,-38.28,-65.76,10.92
10599736,Fhl1,-54.95,-64.41,-47.46
10599747,Gpr112,42.02,38.68,45.95
10599773,Gpr112,90.42,93.43,85.85
